sona_id,red_jar_percentage,green_jar_percentage,red_jar_initial_probability,red_jar_initial_confidence,green_jar_initial_probability,green_jar_initial_confidence,experiment_start_time,experiment_end_time,demographics_gender,demographics_academic_year,demographics_major,demographics_minor,trial_type,phase,trial_number,timestamp,jar_type,jar_percentage,drawn_ball,ball_sequence,ball_sequence_length,estimated_probability,confidence,reaction_time,sample_balls,correct_jar,incorrect_jar,selected_jar,is_correct
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,9,2026-02-24T13:49:08+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white""]",9,35,6,5068,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,10,2026-02-24T13:48:04+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white""]",10,50,8,5072,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,11,2026-02-24T13:48:23+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white""]",11,35,8,4756,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,12,2026-02-24T13:49:08+00:00,green,38,black,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black""]",12,40,8,4966,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,13,2026-02-24T13:50:25+00:00,green,38,black,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black""]",13,20,9,4053,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,14,2026-02-24T13:50:56+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white""]",14,75,8,4796,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,15,2026-02-24T13:49:29+00:00,green,38,black,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black""]",15,50,6,5396,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,16,2026-02-24T13:51:16+00:00,green,38,black,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black""]",16,40,8,5059,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,17,2026-02-24T13:50:08+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white""]",17,35,7,5040,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,18,2026-02-24T13:50:56+00:00,green,38,black,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black""]",18,35,7,4214,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,19,2026-02-24T13:49:16+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white""]",19,40,7,5077,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,20,2026-02-24T13:49:44+00:00,green,38,black,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black""]",20,45,9,4832,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,21,2026-02-24T13:50:56+00:00,green,38,black,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black""]",21,55,6,5137,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,22,2026-02-24T13:51:52+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white""]",22,50,8,5879,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,23,2026-02-24T13:49:48+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white""]",23,30,6,4325,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,24,2026-02-24T13:51:32+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white""]",24,30,8,5111,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,25,2026-02-24T13:52:59+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""white""]",25,60,7,4279,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,26,2026-02-24T13:54:06+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white""]",26,30,8,4789,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,27,2026-02-24T13:50:47+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white""]",27,55,7,4948,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,28,2026-02-24T13:50:28+00:00,green,38,black,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black""]",28,45,8,4698,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,29,2026-02-24T13:52:03+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white""]",29,45,6,4814,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,30,2026-02-24T13:53:44+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white""]",30,35,9,4839,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,31,2026-02-24T13:50:52+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white""]",31,40,9,4567,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,32,2026-02-24T13:55:48+00:00,green,38,black,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black""]",32,45,7,4736,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,2,33,2026-02-24T13:53:53+00:00,green,38,white,"[""white"", ""white"", ""white"", ""black"", ""black"", ""black"", ""black"", ""black"", ""white"", ""white"", ""white"", ""black"", ""black"", ""white"", ""black"", ""black"", ""white"", ""black"", ""white"", ""black"", ""black"", ""white"", ""white"", ""white"", ""white"", ""white"", ""white"", ""black"", ""white"", ""white"", ""white"", ""black"", ""white""]",33,45,9,3865,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,1,2026-02-24T13:55:55+00:00,red,94,black,"[""black""]",1,95,7,4498,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,2,2026-02-24T13:56:04+00:00,red,94,black,"[""black"", ""black""]",2,100,8,4723,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,3,2026-02-24T13:56:20+00:00,red,94,black,"[""black"", ""black"", ""black""]",3,90,7,5161,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,4,2026-02-24T13:56:36+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black""]",4,60,10,5581,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,5,2026-02-24T13:56:59+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black""]",5,80,7,4985,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,6,2026-02-24T13:57:08+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",6,95,8,4644,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,7,2026-02-24T13:57:01+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",7,95,9,4317,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,8,2026-02-24T13:57:44+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",8,100,8,4545,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,9,2026-02-24T13:57:32+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",9,100,10,4761,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,10,2026-02-24T13:58:14+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",10,100,10,4025,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,11,2026-02-24T13:57:45+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",11,80,7,4845,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,12,2026-02-24T13:58:08+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",12,90,9,5050,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,13,2026-02-24T13:58:59+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",13,90,8,5063,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,14,2026-02-24T13:58:18+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",14,100,8,4357,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,15,2026-02-24T13:58:29+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",15,55,7,5454,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,16,2026-02-24T13:59:28+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",16,80,8,4348,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,17,2026-02-24T13:58:51+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",17,100,8,4226,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,18,2026-02-24T13:59:02+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",18,100,9,4603,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,19,2026-02-24T13:58:54+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",19,95,10,4020,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,20,2026-02-24T13:59:44+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",20,85,9,4846,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,21,2026-02-24T14:02:02+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",21,95,8,3830,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,22,2026-02-24T13:59:24+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",22,100,9,4062,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,23,2026-02-24T14:01:29+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",23,80,8,4826,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,24,2026-02-24T13:59:20+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",24,55,6,4508,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,25,2026-02-24T14:02:49+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",25,85,8,4644,,,,,
SONA_0013,94,38,45,4,55,2,2026-02-24T13:31:44+00:00,2026-02-24T14:05:44+00:00,male,masters,English,Statistics,experiment,3,26,2026-02-24T14:02:40+00:00,red,94,black,"[""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black"", ""black""]",26,85,7,3806,,,,,
